date,product,units,unit_price,revenue,region,category,transaction_id
2026-06-01,Oversized Cotton Tee,14,349.0,4886.0,Mumbai,,#1802
2026-06-01,Linen Blend Casual Shirt,16,999.0,15984.0,Delhi,,#1801
2026-06-01,Linen Blend Casual Shirt,9,999.0,8991.0,Bengaluru,,#1799
2026-06-01,Rayon Crop Top,12,399.0,4788.0,Chennai,,#1800
2026-06-01,Oversized Cotton Tee,9,349.0,3141.0,Bengaluru,,#1799
2026-06-01,Pique Polo T-Shirt,5,599.0,2995.0,Bengaluru,,#1799
2026-06-01,Printed A-Line Kurti,13,799.0,10387.0,Bengaluru,,#1799
2026-06-01,Rayon Crop Top,7,399.0,2793.0,Bengaluru,,#1799
2026-06-01,Straight Fit Denim Jeans,6,1499.0,8994.0,Chennai,,#1800
2026-06-01,Linen Blend Casual Shirt,7,999.0,6993.0,Chennai,,#1800
2026-06-01,Oversized Cotton Tee,12,349.0,4188.0,Chennai,,#1800
2026-06-01,Pique Polo T-Shirt,7,599.0,4193.0,Chennai,,#1800
2026-06-01,Printed A-Line Kurti,12,799.0,9588.0,Chennai,,#1800
2026-06-01,Straight Fit Denim Jeans,9,1499.0,13491.0,Bengaluru,,#1799
2026-06-02,Straight Fit Denim Jeans,7,1499.0,10493.0,Mumbai,,#1806
2026-06-02,Rayon Crop Top,8,399.0,3192.0,Mumbai,,#1806
2026-06-02,Printed A-Line Kurti,19,799.0,15181.0,Mumbai,,#1806
2026-06-02,Pique Polo T-Shirt,12,599.0,7188.0,Mumbai,,#1806
2026-06-02,Oversized Cotton Tee,16,349.0,5584.0,Mumbai,,#1806
2026-06-02,Linen Blend Casual Shirt,13,999.0,12987.0,Mumbai,,#1806
2026-06-02,Straight Fit Denim Jeans,12,1499.0,17988.0,Delhi,,#1805
2026-06-02,Rayon Crop Top,18,399.0,7182.0,Delhi,,#1805
2026-06-02,Pique Polo T-Shirt,11,599.0,6589.0,Delhi,,#1805
2026-06-02,Oversized Cotton Tee,15,349.0,5235.0,Delhi,,#1805
2026-06-02,Linen Blend Casual Shirt,19,999.0,18981.0,Delhi,,#1805
2026-06-02,Printed A-Line Kurti,16,799.0,12784.0,Delhi,,#1805
2026-06-02,Rayon Crop Top,20,399.0,7980.0,Chennai,,#1804
2026-06-02,Straight Fit Denim Jeans,8,1499.0,11992.0,Chennai,,#1804
2026-06-02,Oversized Cotton Tee,6,349.0,2094.0,Bengaluru,,#1803
2026-06-02,Pique Polo T-Shirt,9,599.0,5391.0,Bengaluru,,#1803
2026-06-02,Printed A-Line Kurti,18,799.0,14382.0,Bengaluru,,#1803
2026-06-02,Rayon Crop Top,10,399.0,3990.0,Bengaluru,,#1803
2026-06-02,Linen Blend Casual Shirt,8,999.0,7992.0,Bengaluru,,#1803
2026-06-02,Linen Blend Casual Shirt,7,999.0,6993.0,Chennai,,#1804
2026-06-02,Oversized Cotton Tee,12,349.0,4188.0,Chennai,,#1804
2026-06-02,Pique Polo T-Shirt,6,599.0,3594.0,Chennai,,#1804
2026-06-02,Printed A-Line Kurti,17,799.0,13583.0,Chennai,,#1804
2026-06-02,Straight Fit Denim Jeans,8,1499.0,11992.0,Bengaluru,,#1803
2026-06-03,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1809
2026-06-03,Printed A-Line Kurti,7,799.0,5593.0,Delhi,,#1809
2026-06-03,Rayon Crop Top,15,399.0,5985.0,Delhi,,#1809
2026-06-03,Straight Fit Denim Jeans,4,1499.0,5996.0,Delhi,,#1809
2026-06-03,Linen Blend Casual Shirt,6,999.0,5994.0,Mumbai,,#1810
2026-06-03,Pique Polo T-Shirt,5,599.0,2995.0,Mumbai,,#1810
2026-06-03,Printed A-Line Kurti,18,799.0,14382.0,Mumbai,,#1810
2026-06-03,Rayon Crop Top,9,399.0,3591.0,Mumbai,,#1810
2026-06-03,Straight Fit Denim Jeans,10,1499.0,14990.0,Mumbai,,#1810
2026-06-03,Oversized Cotton Tee,16,349.0,5584.0,Delhi,,#1809
2026-06-03,Oversized Cotton Tee,8,349.0,2792.0,Mumbai,,#1810
2026-06-03,Linen Blend Casual Shirt,14,999.0,13986.0,Delhi,,#1809
2026-06-03,Pique Polo T-Shirt,8,599.0,4792.0,Bengaluru,,#1807
2026-06-03,Rayon Crop Top,7,399.0,2793.0,Chennai,,#1808
2026-06-03,Straight Fit Denim Jeans,5,1499.0,7495.0,Chennai,,#1808
2026-06-03,Oversized Cotton Tee,8,349.0,2792.0,Bengaluru,,#1807
2026-06-03,Printed A-Line Kurti,7,799.0,5593.0,Bengaluru,,#1807
2026-06-03,Rayon Crop Top,6,399.0,2394.0,Bengaluru,,#1807
2026-06-03,Linen Blend Casual Shirt,4,999.0,3996.0,Bengaluru,,#1807
2026-06-03,Linen Blend Casual Shirt,11,999.0,10989.0,Chennai,,#1808
2026-06-03,Oversized Cotton Tee,9,349.0,3141.0,Chennai,,#1808
2026-06-03,Pique Polo T-Shirt,7,599.0,4193.0,Chennai,,#1808
2026-06-03,Printed A-Line Kurti,5,799.0,3995.0,Chennai,,#1808
2026-06-03,Straight Fit Denim Jeans,4,1499.0,5996.0,Bengaluru,,#1807
2026-06-04,Oversized Cotton Tee,15,349.0,5235.0,Delhi,,#1813
2026-06-04,Rayon Crop Top,10,399.0,3990.0,Mumbai,,#1814
2026-06-04,Printed A-Line Kurti,13,799.0,10387.0,Mumbai,,#1814
2026-06-04,Pique Polo T-Shirt,14,599.0,8386.0,Mumbai,,#1814
2026-06-04,Oversized Cotton Tee,17,349.0,5933.0,Mumbai,,#1814
2026-06-04,Linen Blend Casual Shirt,13,999.0,12987.0,Mumbai,,#1814
2026-06-04,Straight Fit Denim Jeans,10,1499.0,14990.0,Delhi,,#1813
2026-06-04,Rayon Crop Top,15,399.0,5985.0,Delhi,,#1813
2026-06-04,Printed A-Line Kurti,18,799.0,14382.0,Delhi,,#1813
2026-06-04,Straight Fit Denim Jeans,9,1499.0,13491.0,Mumbai,,#1814
2026-06-04,Linen Blend Casual Shirt,13,999.0,12987.0,Delhi,,#1813
2026-06-04,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1813
2026-06-04,Rayon Crop Top,7,399.0,2793.0,Chennai,,#1812
2026-06-04,Linen Blend Casual Shirt,8,999.0,7992.0,Bengaluru,,#1811
2026-06-04,Oversized Cotton Tee,7,349.0,2443.0,Bengaluru,,#1811
2026-06-04,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1811
2026-06-04,Printed A-Line Kurti,13,799.0,10387.0,Bengaluru,,#1811
2026-06-04,Rayon Crop Top,8,399.0,3192.0,Bengaluru,,#1811
2026-06-04,Straight Fit Denim Jeans,7,1499.0,10493.0,Chennai,,#1812
2026-06-04,Linen Blend Casual Shirt,5,999.0,4995.0,Chennai,,#1812
2026-06-04,Oversized Cotton Tee,11,349.0,3839.0,Chennai,,#1812
2026-06-04,Pique Polo T-Shirt,9,599.0,5391.0,Chennai,,#1812
2026-06-04,Printed A-Line Kurti,8,799.0,6392.0,Chennai,,#1812
2026-06-04,Straight Fit Denim Jeans,5,1499.0,7495.0,Bengaluru,,#1811
2026-06-05,Rayon Crop Top,10,399.0,3990.0,Mumbai,,#1818
2026-06-05,Printed A-Line Kurti,4,799.0,3196.0,Mumbai,,#1818
2026-06-05,Pique Polo T-Shirt,7,599.0,4193.0,Mumbai,,#1818
2026-06-05,Oversized Cotton Tee,14,349.0,4886.0,Mumbai,,#1818
2026-06-05,Linen Blend Casual Shirt,7,999.0,6993.0,Mumbai,,#1818
2026-06-05,Straight Fit Denim Jeans,10,1499.0,14990.0,Delhi,,#1817
2026-06-05,Rayon Crop Top,9,399.0,3591.0,Delhi,,#1817
2026-06-05,Printed A-Line Kurti,19,799.0,15181.0,Delhi,,#1817
2026-06-05,Pique Polo T-Shirt,8,599.0,4792.0,Delhi,,#1817
2026-06-05,Oversized Cotton Tee,15,349.0,5235.0,Delhi,,#1817
2026-06-05,Linen Blend Casual Shirt,13,999.0,12987.0,Delhi,,#1817
2026-06-05,Straight Fit Denim Jeans,7,1499.0,10493.0,Mumbai,,#1818
2026-06-05,Rayon Crop Top,10,399.0,3990.0,Chennai,,#1816
2026-06-05,Linen Blend Casual Shirt,7,999.0,6993.0,Bengaluru,,#1815
2026-06-05,Oversized Cotton Tee,6,349.0,2094.0,Bengaluru,,#1815
2026-06-05,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1815
2026-06-05,Printed A-Line Kurti,5,799.0,3995.0,Bengaluru,,#1815
2026-06-05,Rayon Crop Top,6,399.0,2394.0,Bengaluru,,#1815
2026-06-05,Straight Fit Denim Jeans,4,1499.0,5996.0,Chennai,,#1816
2026-06-05,Linen Blend Casual Shirt,11,999.0,10989.0,Chennai,,#1816
2026-06-05,Oversized Cotton Tee,12,349.0,4188.0,Chennai,,#1816
2026-06-05,Pique Polo T-Shirt,5,599.0,2995.0,Chennai,,#1816
2026-06-05,Printed A-Line Kurti,6,799.0,4794.0,Chennai,,#1816
2026-06-05,Straight Fit Denim Jeans,8,1499.0,11992.0,Bengaluru,,#1815
2026-06-06,Oversized Cotton Tee,13,349.0,4537.0,Delhi,,#1821
2026-06-06,Pique Polo T-Shirt,11,599.0,6589.0,Delhi,,#1821
2026-06-06,Printed A-Line Kurti,15,799.0,11985.0,Delhi,,#1821
2026-06-06,Rayon Crop Top,8,399.0,3192.0,Delhi,,#1821
2026-06-06,Straight Fit Denim Jeans,2,1499.0,2998.0,Delhi,,#1821
2026-06-06,Oversized Cotton Tee,10,349.0,3490.0,Mumbai,,#1822
2026-06-06,Pique Polo T-Shirt,11,599.0,6589.0,Mumbai,,#1822
2026-06-06,Printed A-Line Kurti,7,799.0,5593.0,Mumbai,,#1822
2026-06-06,Rayon Crop Top,9,399.0,3591.0,Mumbai,,#1822
2026-06-06,Linen Blend Casual Shirt,9,999.0,8991.0,Delhi,,#1821
2026-06-06,Linen Blend Casual Shirt,9,999.0,8991.0,Mumbai,,#1822
2026-06-06,Straight Fit Denim Jeans,12,1499.0,17988.0,Mumbai,,#1822
2026-06-06,Straight Fit Denim Jeans,7,1499.0,10493.0,Chennai,,#1820
2026-06-06,Printed A-Line Kurti,4,799.0,3196.0,Chennai,,#1820
2026-06-06,Rayon Crop Top,13,399.0,5187.0,Chennai,,#1820
2026-06-06,Linen Blend Casual Shirt,8,999.0,7992.0,Bengaluru,,#1819
2026-06-06,Oversized Cotton Tee,6,349.0,2094.0,Bengaluru,,#1819
2026-06-06,Printed A-Line Kurti,9,799.0,7191.0,Bengaluru,,#1819
2026-06-06,Pique Polo T-Shirt,5,599.0,2995.0,Bengaluru,,#1819
2026-06-06,Straight Fit Denim Jeans,5,1499.0,7495.0,Bengaluru,,#1819
2026-06-06,Linen Blend Casual Shirt,7,999.0,6993.0,Chennai,,#1820
2026-06-06,Oversized Cotton Tee,10,349.0,3490.0,Chennai,,#1820
2026-06-06,Pique Polo T-Shirt,5,599.0,2995.0,Chennai,,#1820
2026-06-06,Rayon Crop Top,2,399.0,798.0,Bengaluru,,#1819
2026-06-07,Straight Fit Denim Jeans,2,1499.0,2998.0,Mumbai,,#1826
2026-06-07,Rayon Crop Top,7,399.0,2793.0,Mumbai,,#1826
2026-06-07,Printed A-Line Kurti,10,799.0,7990.0,Mumbai,,#1826
2026-06-07,Pique Polo T-Shirt,5,599.0,2995.0,Mumbai,,#1826
2026-06-07,Oversized Cotton Tee,10,349.0,3490.0,Mumbai,,#1826
2026-06-07,Linen Blend Casual Shirt,5,999.0,4995.0,Mumbai,,#1826
2026-06-07,Straight Fit Denim Jeans,11,1499.0,16489.0,Delhi,,#1825
2026-06-07,Rayon Crop Top,18,399.0,7182.0,Delhi,,#1825
2026-06-07,Printed A-Line Kurti,6,799.0,4794.0,Delhi,,#1825
2026-06-07,Pique Polo T-Shirt,11,599.0,6589.0,Delhi,,#1825
2026-06-07,Oversized Cotton Tee,12,349.0,4188.0,Delhi,,#1825
2026-06-07,Linen Blend Casual Shirt,14,999.0,13986.0,Delhi,,#1825
2026-06-07,Rayon Crop Top,6,399.0,2394.0,Chennai,,#1824
2026-06-07,Linen Blend Casual Shirt,5,999.0,4995.0,Bengaluru,,#1823
2026-06-07,Oversized Cotton Tee,10,349.0,3490.0,Bengaluru,,#1823
2026-06-07,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1823
2026-06-07,Printed A-Line Kurti,10,799.0,7990.0,Bengaluru,,#1823
2026-06-07,Rayon Crop Top,4,399.0,1596.0,Bengaluru,,#1823
2026-06-07,Straight Fit Denim Jeans,5,1499.0,7495.0,Chennai,,#1824
2026-06-07,Linen Blend Casual Shirt,8,999.0,7992.0,Chennai,,#1824
2026-06-07,Oversized Cotton Tee,7,349.0,2443.0,Chennai,,#1824
2026-06-07,Pique Polo T-Shirt,4,599.0,2396.0,Chennai,,#1824
2026-06-07,Printed A-Line Kurti,8,799.0,6392.0,Chennai,,#1824
2026-06-07,Straight Fit Denim Jeans,8,1499.0,11992.0,Bengaluru,,#1823
2026-06-08,Rayon Crop Top,13,399.0,5187.0,Mumbai,,#1830
2026-06-08,Printed A-Line Kurti,8,799.0,6392.0,Mumbai,,#1830
2026-06-08,Pique Polo T-Shirt,9,599.0,5391.0,Mumbai,,#1830
2026-06-08,Oversized Cotton Tee,13,349.0,4537.0,Mumbai,,#1830
2026-06-08,Linen Blend Casual Shirt,14,999.0,13986.0,Mumbai,,#1830
2026-06-08,Straight Fit Denim Jeans,6,1499.0,8994.0,Delhi,,#1829
2026-06-08,Rayon Crop Top,26,399.0,10374.0,Delhi,,#1829
2026-06-08,Printed A-Line Kurti,15,799.0,11985.0,Delhi,,#1829
2026-06-08,Pique Polo T-Shirt,11,599.0,6589.0,Delhi,,#1829
2026-06-08,Oversized Cotton Tee,21,349.0,7329.0,Delhi,,#1829
2026-06-08,Linen Blend Casual Shirt,18,999.0,17982.0,Delhi,,#1829
2026-06-08,Straight Fit Denim Jeans,9,1499.0,13491.0,Mumbai,,#1830
2026-06-08,Rayon Crop Top,8,399.0,3192.0,Chennai,,#1828
2026-06-08,Linen Blend Casual Shirt,9,999.0,8991.0,Bengaluru,,#1827
2026-06-08,Oversized Cotton Tee,11,349.0,3839.0,Bengaluru,,#1827
2026-06-08,Pique Polo T-Shirt,8,599.0,4792.0,Bengaluru,,#1827
2026-06-08,Printed A-Line Kurti,12,799.0,9588.0,Bengaluru,,#1827
2026-06-08,Rayon Crop Top,11,399.0,4389.0,Bengaluru,,#1827
2026-06-08,Straight Fit Denim Jeans,4,1499.0,5996.0,Chennai,,#1828
2026-06-08,Linen Blend Casual Shirt,11,999.0,10989.0,Chennai,,#1828
2026-06-08,Oversized Cotton Tee,23,349.0,8027.0,Chennai,,#1828
2026-06-08,Pique Polo T-Shirt,12,599.0,7188.0,Chennai,,#1828
2026-06-08,Printed A-Line Kurti,12,799.0,9588.0,Chennai,,#1828
2026-06-08,Straight Fit Denim Jeans,13,1499.0,19487.0,Bengaluru,,#1827
2026-06-09,Oversized Cotton Tee,24,349.0,8376.0,Delhi,,#1833
2026-06-09,Pique Polo T-Shirt,16,599.0,9584.0,Delhi,,#1833
2026-06-09,Printed A-Line Kurti,17,799.0,13583.0,Delhi,,#1833
2026-06-09,Rayon Crop Top,17,399.0,6783.0,Delhi,,#1833
2026-06-09,Straight Fit Denim Jeans,8,1499.0,11992.0,Delhi,,#1833
2026-06-09,Oversized Cotton Tee,11,349.0,3839.0,Mumbai,,#1834
2026-06-09,Pique Polo T-Shirt,13,599.0,7787.0,Mumbai,,#1834
2026-06-09,Printed A-Line Kurti,17,799.0,13583.0,Mumbai,,#1834
2026-06-09,Rayon Crop Top,12,399.0,4788.0,Mumbai,,#1834
2026-06-09,Linen Blend Casual Shirt,23,999.0,22977.0,Delhi,,#1833
2026-06-09,Linen Blend Casual Shirt,12,999.0,11988.0,Mumbai,,#1834
2026-06-09,Straight Fit Denim Jeans,11,1499.0,16489.0,Mumbai,,#1834
2026-06-09,Straight Fit Denim Jeans,1,1499.0,1499.0,Chennai,,#1832
2026-06-09,Printed A-Line Kurti,6,799.0,4794.0,Chennai,,#1832
2026-06-09,Rayon Crop Top,12,399.0,4788.0,Chennai,,#1832
2026-06-09,Linen Blend Casual Shirt,8,999.0,7992.0,Bengaluru,,#1831
2026-06-09,Oversized Cotton Tee,8,349.0,2792.0,Bengaluru,,#1831
2026-06-09,Pique Polo T-Shirt,10,599.0,5990.0,Bengaluru,,#1831
2026-06-09,Printed A-Line Kurti,12,799.0,9588.0,Bengaluru,,#1831
2026-06-09,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1831
2026-06-09,Linen Blend Casual Shirt,6,999.0,5994.0,Chennai,,#1832
2026-06-09,Oversized Cotton Tee,8,349.0,2792.0,Chennai,,#1832
2026-06-09,Pique Polo T-Shirt,5,599.0,2995.0,Chennai,,#1832
2026-06-09,Rayon Crop Top,12,399.0,4788.0,Bengaluru,,#1831
2026-06-10,Straight Fit Denim Jeans,10,1499.0,14990.0,Mumbai,,#1838
2026-06-10,Oversized Cotton Tee,15,349.0,5235.0,Delhi,,#1837
2026-06-10,Pique Polo T-Shirt,11,599.0,6589.0,Delhi,,#1837
2026-06-10,Printed A-Line Kurti,16,799.0,12784.0,Delhi,,#1837
2026-06-10,Rayon Crop Top,7,399.0,2793.0,Delhi,,#1837
2026-06-10,Oversized Cotton Tee,11,349.0,3839.0,Mumbai,,#1838
2026-06-10,Linen Blend Casual Shirt,6,999.0,5994.0,Mumbai,,#1838
2026-06-10,Pique Polo T-Shirt,12,599.0,7188.0,Mumbai,,#1838
2026-06-10,Printed A-Line Kurti,7,799.0,5593.0,Mumbai,,#1838
2026-06-10,Linen Blend Casual Shirt,6,999.0,5994.0,Delhi,,#1837
2026-06-10,Straight Fit Denim Jeans,3,1499.0,4497.0,Delhi,,#1837
2026-06-10,Rayon Crop Top,7,399.0,2793.0,Mumbai,,#1838
2026-06-10,Straight Fit Denim Jeans,5,1499.0,7495.0,Chennai,,#1836
2026-06-10,Printed A-Line Kurti,4,799.0,3196.0,Chennai,,#1836
2026-06-10,Linen Blend Casual Shirt,3,999.0,2997.0,Bengaluru,,#1835
2026-06-10,Oversized Cotton Tee,5,349.0,1745.0,Bengaluru,,#1835
2026-06-10,Pique Polo T-Shirt,7,599.0,4193.0,Bengaluru,,#1835
2026-06-10,Printed A-Line Kurti,7,799.0,5593.0,Bengaluru,,#1835
2026-06-10,Rayon Crop Top,8,399.0,3192.0,Chennai,,#1836
2026-06-10,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1835
2026-06-10,Linen Blend Casual Shirt,6,999.0,5994.0,Chennai,,#1836
2026-06-10,Oversized Cotton Tee,10,349.0,3490.0,Chennai,,#1836
2026-06-10,Pique Polo T-Shirt,6,599.0,3594.0,Chennai,,#1836
2026-06-10,Rayon Crop Top,4,399.0,1596.0,Bengaluru,,#1835
2026-06-11,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1841
2026-06-11,Straight Fit Denim Jeans,8,1499.0,11992.0,Mumbai,,#1842
2026-06-11,Rayon Crop Top,8,399.0,3192.0,Mumbai,,#1842
2026-06-11,Printed A-Line Kurti,8,799.0,6392.0,Mumbai,,#1842
2026-06-11,Pique Polo T-Shirt,6,599.0,3594.0,Mumbai,,#1842
2026-06-11,Oversized Cotton Tee,13,349.0,4537.0,Mumbai,,#1842
2026-06-11,Linen Blend Casual Shirt,4,999.0,3996.0,Mumbai,,#1842
2026-06-11,Straight Fit Denim Jeans,5,1499.0,7495.0,Delhi,,#1841
2026-06-11,Rayon Crop Top,10,399.0,3990.0,Delhi,,#1841
2026-06-11,Printed A-Line Kurti,10,799.0,7990.0,Delhi,,#1841
2026-06-11,Oversized Cotton Tee,16,349.0,5584.0,Delhi,,#1841
2026-06-11,Linen Blend Casual Shirt,10,999.0,9990.0,Delhi,,#1841
2026-06-11,Linen Blend Casual Shirt,5,999.0,4995.0,Bengaluru,,#1839
2026-06-11,Straight Fit Denim Jeans,4,1499.0,5996.0,Chennai,,#1840
2026-06-11,Oversized Cotton Tee,13,349.0,4537.0,Bengaluru,,#1839
2026-06-11,Pique Polo T-Shirt,3,599.0,1797.0,Bengaluru,,#1839
2026-06-11,Rayon Crop Top,8,399.0,3192.0,Bengaluru,,#1839
2026-06-11,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1839
2026-06-11,Printed A-Line Kurti,15,799.0,11985.0,Bengaluru,,#1839
2026-06-11,Oversized Cotton Tee,16,349.0,5584.0,Chennai,,#1840
2026-06-11,Pique Polo T-Shirt,4,599.0,2396.0,Chennai,,#1840
2026-06-11,Printed A-Line Kurti,9,799.0,7191.0,Chennai,,#1840
2026-06-11,Rayon Crop Top,9,399.0,3591.0,Chennai,,#1840
2026-06-11,Linen Blend Casual Shirt,6,999.0,5994.0,Chennai,,#1840
2026-06-12,Straight Fit Denim Jeans,5,1499.0,7495.0,Delhi,,#1845
2026-06-12,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1845
2026-06-12,Printed A-Line Kurti,14,799.0,11186.0,Delhi,,#1845
2026-06-12,Rayon Crop Top,12,399.0,4788.0,Delhi,,#1845
2026-06-12,Linen Blend Casual Shirt,6,999.0,5994.0,Mumbai,,#1846
2026-06-12,Oversized Cotton Tee,15,349.0,5235.0,Delhi,,#1845
2026-06-12,Pique Polo T-Shirt,9,599.0,5391.0,Mumbai,,#1846
2026-06-12,Printed A-Line Kurti,13,799.0,10387.0,Mumbai,,#1846
2026-06-12,Rayon Crop Top,13,399.0,5187.0,Mumbai,,#1846
2026-06-12,Straight Fit Denim Jeans,4,1499.0,5996.0,Mumbai,,#1846
2026-06-12,Oversized Cotton Tee,10,349.0,3490.0,Mumbai,,#1846
2026-06-12,Linen Blend Casual Shirt,9,999.0,8991.0,Delhi,,#1845
2026-06-12,Linen Blend Casual Shirt,3,999.0,2997.0,Bengaluru,,#1843
2026-06-12,Rayon Crop Top,6,399.0,2394.0,Chennai,,#1844
2026-06-12,Printed A-Line Kurti,6,799.0,4794.0,Chennai,,#1844
2026-06-12,Pique Polo T-Shirt,4,599.0,2396.0,Chennai,,#1844
2026-06-12,Oversized Cotton Tee,9,349.0,3141.0,Chennai,,#1844
2026-06-12,Linen Blend Casual Shirt,8,999.0,7992.0,Chennai,,#1844
2026-06-12,Straight Fit Denim Jeans,10,1499.0,14990.0,Bengaluru,,#1843
2026-06-12,Rayon Crop Top,10,399.0,3990.0,Bengaluru,,#1843
2026-06-12,Printed A-Line Kurti,6,799.0,4794.0,Bengaluru,,#1843
2026-06-12,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1843
2026-06-12,Oversized Cotton Tee,4,349.0,1396.0,Bengaluru,,#1843
2026-06-12,Straight Fit Denim Jeans,9,1499.0,13491.0,Chennai,,#1844
2026-06-13,Pique Polo T-Shirt,6,599.0,3594.0,Delhi,,#1849
2026-06-13,Printed A-Line Kurti,7,799.0,5593.0,Delhi,,#1849
2026-06-13,Rayon Crop Top,3,399.0,1197.0,Delhi,,#1849
2026-06-13,Straight Fit Denim Jeans,8,1499.0,11992.0,Delhi,,#1849
2026-06-13,Linen Blend Casual Shirt,9,999.0,8991.0,Mumbai,,#1850
2026-06-13,Straight Fit Denim Jeans,7,1499.0,10493.0,Mumbai,,#1850
2026-06-13,Pique Polo T-Shirt,7,599.0,4193.0,Mumbai,,#1850
2026-06-13,Printed A-Line Kurti,7,799.0,5593.0,Mumbai,,#1850
2026-06-13,Rayon Crop Top,9,399.0,3591.0,Mumbai,,#1850
2026-06-13,Oversized Cotton Tee,12,349.0,4188.0,Delhi,,#1849
2026-06-13,Oversized Cotton Tee,12,349.0,4188.0,Mumbai,,#1850
2026-06-13,Linen Blend Casual Shirt,15,999.0,14985.0,Delhi,,#1849
2026-06-13,Straight Fit Denim Jeans,3,1499.0,4497.0,Chennai,,#1848
2026-06-13,Rayon Crop Top,6,399.0,2394.0,Chennai,,#1848
2026-06-13,Oversized Cotton Tee,8,349.0,2792.0,Bengaluru,,#1847
2026-06-13,Pique Polo T-Shirt,4,599.0,2396.0,Bengaluru,,#1847
2026-06-13,Printed A-Line Kurti,8,799.0,6392.0,Bengaluru,,#1847
2026-06-13,Rayon Crop Top,6,399.0,2394.0,Bengaluru,,#1847
2026-06-13,Linen Blend Casual Shirt,1,999.0,999.0,Bengaluru,,#1847
2026-06-13,Linen Blend Casual Shirt,4,999.0,3996.0,Chennai,,#1848
2026-06-13,Oversized Cotton Tee,9,349.0,3141.0,Chennai,,#1848
2026-06-13,Pique Polo T-Shirt,6,599.0,3594.0,Chennai,,#1848
2026-06-13,Printed A-Line Kurti,6,799.0,4794.0,Chennai,,#1848
2026-06-13,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1847
2026-06-14,Oversized Cotton Tee,8,349.0,2792.0,Delhi,,#1853
2026-06-14,Rayon Crop Top,4,399.0,1596.0,Mumbai,,#1854
2026-06-14,Printed A-Line Kurti,12,799.0,9588.0,Mumbai,,#1854
2026-06-14,Pique Polo T-Shirt,3,599.0,1797.0,Mumbai,,#1854
2026-06-14,Oversized Cotton Tee,7,349.0,2443.0,Mumbai,,#1854
2026-06-14,Linen Blend Casual Shirt,8,999.0,7992.0,Mumbai,,#1854
2026-06-14,Straight Fit Denim Jeans,12,1499.0,17988.0,Delhi,,#1853
2026-06-14,Rayon Crop Top,19,399.0,7581.0,Delhi,,#1853
2026-06-14,Printed A-Line Kurti,11,799.0,8789.0,Delhi,,#1853
2026-06-14,Pique Polo T-Shirt,3,599.0,1797.0,Delhi,,#1853
2026-06-14,Linen Blend Casual Shirt,5,999.0,4995.0,Delhi,,#1853
2026-06-14,Straight Fit Denim Jeans,10,1499.0,14990.0,Mumbai,,#1854
2026-06-14,Rayon Crop Top,8,399.0,3192.0,Chennai,,#1852
2026-06-14,Linen Blend Casual Shirt,2,999.0,1998.0,Bengaluru,,#1851
2026-06-14,Oversized Cotton Tee,6,349.0,2094.0,Bengaluru,,#1851
2026-06-14,Pique Polo T-Shirt,8,599.0,4792.0,Bengaluru,,#1851
2026-06-14,Printed A-Line Kurti,6,799.0,4794.0,Bengaluru,,#1851
2026-06-14,Rayon Crop Top,7,399.0,2793.0,Bengaluru,,#1851
2026-06-14,Straight Fit Denim Jeans,3,1499.0,4497.0,Chennai,,#1852
2026-06-14,Linen Blend Casual Shirt,6,999.0,5994.0,Chennai,,#1852
2026-06-14,Oversized Cotton Tee,1,349.0,349.0,Chennai,,#1852
2026-06-14,Pique Polo T-Shirt,5,599.0,2995.0,Chennai,,#1852
2026-06-14,Printed A-Line Kurti,7,799.0,5593.0,Chennai,,#1852
2026-06-14,Straight Fit Denim Jeans,7,1499.0,10493.0,Bengaluru,,#1851
2026-06-15,Oversized Cotton Tee,14,349.0,4886.0,Delhi,,#1857
2026-06-15,Pique Polo T-Shirt,6,599.0,3594.0,Delhi,,#1857
2026-06-15,Printed A-Line Kurti,10,799.0,7990.0,Delhi,,#1857
2026-06-15,Rayon Crop Top,12,399.0,4788.0,Delhi,,#1857
2026-06-15,Straight Fit Denim Jeans,10,1499.0,14990.0,Delhi,,#1857
2026-06-15,Oversized Cotton Tee,7,349.0,2443.0,Mumbai,,#1858
2026-06-15,Pique Polo T-Shirt,11,599.0,6589.0,Mumbai,,#1858
2026-06-15,Printed A-Line Kurti,10,799.0,7990.0,Mumbai,,#1858
2026-06-15,Rayon Crop Top,11,399.0,4389.0,Mumbai,,#1858
2026-06-15,Linen Blend Casual Shirt,15,999.0,14985.0,Delhi,,#1857
2026-06-15,Linen Blend Casual Shirt,6,999.0,5994.0,Mumbai,,#1858
